Datetime,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA150,SMA200,EMA20,EMA12,EMA26,RSI,MACD,MACD_Signal,MACD_Hist,ATR,STOCH_%K,STOCH_%D,VWAP
2024-11-11 10:50:00,223.07000732421875,223.14999389648438,223.07000732421875,223.08999633789062,81448,223.27471466064452,223.16448608398437,,,,223.2156781131443,223.19677365736206,223.22358376073828,43.326631575577146,-0.026810103376220695,0.010970556901136425,-0.03778066027735712,0.1557625170384224,7.325446952033361,8.899267415596054,223.8238813863599
2024-11-11 10:51:00,223.09750366210938,223.1300048828125,223.0500030517578,223.0800018310547,73405,223.28296508789063,223.16818603515625,,,,223.20275656246912,223.17880876100708,223.21294806224319,42.90363056219933,-0.03413930123610953,0.0019485852736872344,-0.03608788650979677,0.15033548078860404,6.373461984367399,7.316692971641269,223.81980400023036
2024-11-11 10:52:00,223.07000732421875,223.0800018310547,222.9600067138672,223.01010131835938,127491,223.27797012329103,223.16998809814453,,,,223.18440844398248,223.15285376983053,223.19792237751105,39.96484252797581,-0.04506860768051979,-0.007454853317154171,-0.03761375436336562,0.14816252732769392,6.609429342548143,6.769446092982972,223.81216279747485
2024-11-11 10:53:00,223.00999450683594,223.08749389648438,223.0,223.0449981689453,76868,223.27247009277343,223.1704879760742,,,,223.1711312749313,223.13626060046357,223.18659465835805,42.097220494605324,-0.05033405789447443,-0.01603069423261822,-0.034303363661856205,0.14381831499649828,7.886050296633502,6.956313874516353,223.80778219321837
2024-11-11 10:54:00,223.04989624023438,223.05999755859375,222.97000122070312,222.97999572753906,102860,223.26796951293946,223.17078796386718,,,,223.15292788946536,223.11221985078288,223.17129103385295,39.297277954985915,-0.059071183070074085,-0.024638792000109395,-0.03443239106996469,0.13996504330969287,6.801587460932528,7.099022366704729,223.8016886255785
2024-11-11 10:55:00,222.97000122070312,223.02999877929688,222.94000244140625,223.02999877929688,98993,223.2574691772461,223.1711898803711,,,,223.14122035516363,223.09957045516964,223.16082494092288,42.46729789588576,-0.06125448575323844,-0.03196193075073521,-0.02929255500250323,0.13638822632683634,8.859574752258405,7.84907083660815,223.79588657709857
2024-11-11 10:56:00,223.02000427246094,223.05999755859375,222.97999572753906,222.99879455566406,65465,223.23940887451172,223.16696563720703,,,,223.12765599330652,223.08406647063032,223.14882269016297,41.027407428676185,-0.06475621953265431,-0.038520788507119035,-0.02623543102553528,0.132352639487814,8.900546719009425,8.187236310733459,223.792157127159
2024-11-11 10:57:00,223.0,223.0500030517578,222.97000122070312,223.03500366210938,79428,223.2186592102051,223.164765625,,,,223.11883196176393,223.07651834624247,223.1403916510479,43.42453988289447,-0.06387330480544051,-0.043591291766783336,-0.020282013038657176,0.12860641115174823,16.359505576040707,11.373209015769518,223.7877107214552
2024-11-11 10:58:00,223.02999877929688,223.08999633789062,222.9210968017578,222.9575958251953,152187,223.1825393676758,223.15971740722657,,,,223.10347613923358,223.05822257377366,223.12685121950327,39.70852555597679,-0.06862864572960348,-0.04859876255934737,-0.020029883170256106,0.13148941147148896,15.919362653611943,13.726471649554028,223.77901910775276
2024-11-11 10:59:00,222.9600067138672,222.9600067138672,222.7449951171875,222.75,233834,223.13603973388672,223.15091735839843,,,,223.06981174502087,223.01080371627003,223.0989363143549,31.83941566568771,-0.08813259808485441,-0.056505529664448786,-0.03162706842040562,0.13746475064710495,12.487690426400476,14.922186218684379,223.76320947302932
2024-11-11 11:00:00,222.7550048828125,222.97000122070312,222.75,222.9600067138672,79273,223.1040351867676,223.14611755371095,,,,223.05935412300624,223.00298879282343,223.08864523283728,43.94201323904191,-0.08565644001384953,-0.06233571173432893,-0.0233207282795206,0.14336890050235768,21.015547657773194,16.474200245928543,223.75838335122603
2024-11-11 11:01:00,222.92999267578125,223.16000366210938,222.92999267578125,223.16000366210938,104370,223.0805351257324,223.14371765136718,,,,223.06893979339702,223.02714492655974,223.09393104241298,52.57779913352135,-0.06678611585323324,-0.0632257925581098,-0.0035603232951234437,0.1495660884700271,49.75001170520929,27.751083263127658,223.75348818172841
2024-11-11 11:02:00,223.14999389648438,223.22000122070312,223.0399932861328,223.07000732421875,94540,223.06178512573243,223.13741790771485,,,,223.06904146299908,223.03373914158422,223.09215891513932,48.92534775625199,-0.05841977355510153,-0.06226458875750815,0.0038448152024066207,0.1517432683611336,72.22057073556597,47.66204336618282,223.7492889630891
2024-11-11 11:03:00,223.07000732421875,223.2010040283203,223.06500244140625,223.2010040283203,36101,223.05658569335938,223.13213806152345,,,,223.081609326363,223.05947220108206,223.10022151611568,53.94088900123532,-0.040749315033622224,-0.05796153401273097,0.017212218979108747,0.15061753628292568,87.35725134011368,69.77594459362966,223.7478133967912
2024-11-11 11:04:00,223.2100067138672,223.3300018310547,223.2100067138672,223.27000427246094,61120,223.06058578491212,223.13223815917968,,,,223.09955170218188,223.09186175052497,223.1127980165857,56.37119334949737,-0.020936266060743947,-0.050556480422333565,0.029620214361589618,0.14907157835481555,84.72250352767723,81.43344186778563,223.7458110200458
2024-11-11 11:05:00,223.26119995117188,223.2799072265625,223.1699981689453,223.18499755859375,65887,223.0611358642578,223.1302459716797,,,,223.10768940279254,223.1061903363817,223.11814613080853,52.68308560709508,-0.01195579442682515,-0.04283634322323188,0.030880548796406733,0.14627141092856089,86.98599886577752,86.35525124452282,223.74340867638549
2024-11-11 11:06:00,223.1802978515625,223.1999969482422,223.0800018310547,223.0800018310547,69469,223.05863571166992,223.13004791259766,,,,223.10505249119848,223.10216133556216,223.11532062712305,48.465336999038904,-0.013159291560896236,-0.03690093289076476,0.023741641329868522,0.144392760714548,74.07426728222784,81.9275898918942,223.74046656071027
2024-11-11 11:07:00,223.07080078125,223.1999969482422,223.05999755859375,223.1699981689453,43669,223.06214065551757,223.13484802246094,,,,223.111237793841,223.11259777146728,223.11937081540617,52.011696646985115,-0.006773043938892442,-0.030875355100390297,0.024102311161497855,0.14407867338609862,68.37597920307432,76.4787484503599,223.7387002961477
2024-11-11 11:08:00,223.1699981689453,223.35000610351562,223.1699981689453,223.2100067138672,144876,223.06812591552733,223.13484802246094,,,,223.12064435765302,223.12758376260572,223.12608458566257,53.542269237053716,0.0014991769431560442,-0.02440044869168103,0.025899625634837074,0.1466471382118065,68.92491116039965,70.45838588190061,223.7338864880575
2024-11-11 11:09:00,223.18499755859375,223.19000244140625,223.1199951171875,223.16009521484375,36872,223.0721305847168,223.13255004882814,,,,223.12440158214736,223.1325855244885,223.12860389152786,51.34225245330388,0.003981632960631032,-0.01872403236121862,0.02270566532184965,0.14259868482901566,72.70654208132245,70.0024774815988,223.73246248679322
